LA_female,FA_female,publication_month,publication_year,i_covid,n_authors,journal_id,log_altmetric,log_cites,log_twitter_all,log_twitter_scientist,log_twitter_commun,log_twitter_public,log_twitter_pract,log_news,log_policy,log_wiki,log_blogs,gender_combination,gender_combo
0,1,8,2018,0,10,EUROPEAN HEART JOURNAL,3.8044379,2.8332133,4.4886365,1.7917595,2.0794415,4.0943446,2.6390574,0,0,0,0,mixed gender team,mixed gender team
0,1,8,2018,0,11,EUROPEAN HEART JOURNAL,4.1279407,4.1271343,4.7184987,2.7725887,1.6094379,4.0604429,3.2580965,0,0,0,0,mixed gender team,mixed gender team
0,1,8,2018,0,10,EUROPEAN HEART JOURNAL,2.7376089,4.0775375,3.4657359,.69314718,1.0986123,3.1354942,1.0986123,0,0,0,0,mixed gender team,mixed gender team
1,0,8,2018,0,16,EUROPEAN HEART JOURNAL,5.7051148,4.4659081,4.5217886,2.0794415,1.3862944,4.2341065,1.9459101,3.6109178,0,0,.69314718,mixed gender team,mixed gender team
0,0,8,2018,0,20,EUROPEAN HEART JOURNAL,2.9014215,2.4849067,3.583519,1.6094379,2.1972246,3.0445225,1.0986123,0,0,0,0,men first and last,men first and last
0,1,8,2018,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.0251956,4.6151204,5.7333412,3.3672957,2.3025851,5.187386,3.5263605,0,0,0,0,mixed gender team,mixed gender team
0,1,8,2018,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.806386,4.2626801,3.1780539,0,.69314718,2.9957323,1.0986123,0,.69314718,0,0,mixed gender team,mixed gender team
0,0,8,2018,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.4739218,4.5538769,4.9767337,2.9444389,1.9459101,4.3307333,3.3672957,.69314718,0,0,0,men first and last,men first and last
0,1,8,2018,0,81,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.219274,5.0304379,5.7589016,3.3672957,2.5649493,5.2626901,3.7841897,1.6094379,0,0,0,mixed gender team,mixed gender team
,1,8,2018,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.5789787,3.4965076,2.1972246,1.3862944,0,1.6094379,0,0,0,0,0,,
1,1,8,2018,0,4,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.4203682,3.4011974,2.1972246,0,0,1.3862944,.69314718,.69314718,0,0,0,women first and last,women first and last
1,0,8,2018,0,5,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.0986123,3.2958369,2.4849067,0,0,1.6094379,.69314718,0,0,0,0,mixed gender team,mixed gender team
0,1,8,2018,0,11,EUROPEAN HEART JOURNAL,2.9907198,2.9957323,3.7376697,1.3862944,1.3862944,3.2188759,2.0794415,0,0,0,0,mixed gender team,mixed gender team
0,0,8,2018,0,15,EUROPEAN HEART JOURNAL,2.5839975,4.7004805,1.7917595,.69314718,.69314718,1.3862944,0,.69314718,0,0,0,men first and last,men first and last
0,0,8,2018,0,7,EUROPEAN HEART JOURNAL,5.3275266,4.0943446,4.5432949,2.5649493,1.9459101,3.9318256,2.3978953,3.0910425,0,0,1.0986123,men first and last,men first and last
0,0,8,2018,0,18,EUROPEAN HEART JOURNAL,3.1333179,3.1780539,3.3322046,1.6094379,1.0986123,2.9444389,1.0986123,.69314718,0,0,0,men first and last,men first and last
0,0,8,2018,0,22,EUROPEAN HEART JOURNAL,3.8340614,4.4543471,4.5747108,2.3025851,2.1972246,4.0430512,2.4849067,0,0,0,0,men first and last,men first and last
0,1,8,2018,0,24,EUROPEAN HEART JOURNAL,3.7819142,3.713572,4.5432949,2.9957323,2.0794415,3.7841897,2.6390574,0,0,0,0,mixed gender team,mixed gender team
0,0,8,2018,0,29,EUROPEAN HEART JOURNAL,1.9021075,4.4659081,2.4849067,1.0986123,0,1.9459101,.69314718,0,0,0,0,men first and last,men first and last
0,0,8,2018,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.6112518,3.2580965,3.7376697,1.9459101,1.3862944,3.1780539,2.1972246,2.3025851,0,0,1.3862944,men first and last,men first and last
0,1,8,2018,0,7,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.4242628,3.6635616,4.0253515,1.7917595,1.0986123,3.6109178,2.1972246,0,0,0,0,mixed gender team,mixed gender team
0,0,8,2018,0,24,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.8414273,2.7080503,5.3659759,3.2188759,2.0794415,4.7621741,3.5553482,1.0986123,0,0,0,men first and last,men first and last
0,0,8,2018,0,5,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,6.0344763,4.1431346,6.5176711,5.0369525,2.4849067,5.9242558,4.3694477,1.0986123,0,0,1.0986123,men first and last,men first and last
0,1,8,2018,0,7,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.698,3.9702919,2.3025851,1.0986123,0,1.6094379,1.0986123,.69314718,0,0,0,mixed gender team,mixed gender team
,0,10,2018,0,9,JAMA Cardiology,3.3013771,3.9318256,3.6375861,1.6094379,1.7917595,2.9444389,1.6094379,.69314718,0,0,0,,
0,1,9,2018,0,16,JAMA Cardiology,3.9880576,4.3438053,4.5643482,2.0794415,1.3862944,4.1271343,2.7725887,0,0,0,0,mixed gender team,mixed gender team
0,1,10,2018,0,30,JAMA Cardiology,3.6532524,3.6375861,3.4657359,2.3978953,1.0986123,2.7080503,1.3862944,1.0986123,0,0,.69314718,mixed gender team,mixed gender team
0,0,10,2018,0,14,JAMA Cardiology,2.9982293,3.3672957,3.9120231,2.0794415,1.3862944,2.8903718,2.0794415,0,0,0,0,men first and last,men first and last
0,0,10,2018,0,9,JAMA Cardiology,3.5145261,4.6249728,3.871201,1.3862944,1.3862944,3.0445225,1.9459101,.69314718,0,0,0,men first and last,men first and last
0,0,8,2018,0,16,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.064744,4.3438053,4.7791233,2.5649493,1.6094379,4.2626801,2.8332133,0,0,0,0,men first and last,men first and last
0,0,8,2018,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.7388594,4.6728287,3.6109178,1.3862944,1.6094379,3.1354942,1.3862944,1.7917595,0,0,0,men first and last,men first and last
0,0,9,2018,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.2445436,3.9702919,4.0943446,2.4849067,1.0986123,3.583519,1.6094379,0,0,0,0,men first and last,men first and last
0,0,8,2018,0,7,EUROPEAN HEART JOURNAL,2.7942278,3.0445225,3.583519,.69314718,1.6094379,3.1780539,1.7917595,0,0,0,0,men first and last,men first and last
0,0,8,2018,0,20,EUROPEAN HEART JOURNAL,2.3418057,3.6888795,3.1354942,.69314718,1.0986123,2.4849067,1.6094379,0,0,0,0,men first and last,men first and last
0,0,8,2018,0,19,EUROPEAN HEART JOURNAL,3.9806159,4.5747108,4.6051702,2.3978953,1.6094379,4.1431346,2.7080503,0,0,0,0,men first and last,men first and last
1,0,8,2018,0,11,EUROPEAN HEART JOURNAL,3.8784661,3.583519,4.3438053,1.3862944,1.3862944,3.9702919,2.4849067,.69314718,0,0,0,mixed gender team,mixed gender team
1,1,8,2018,0,47,EUROPEAN HEART JOURNAL,4.5517693,4.4998097,4.6634393,2.5649493,1.6094379,4.0775375,3.0910425,1.9459101,0,0,0,women first and last,women first and last
0,0,8,2018,0,12,EUROPEAN HEART JOURNAL,3.1738784,3.9702919,3.7841897,.69314718,.69314718,3.4011974,2.3978953,0,0,0,0,men first and last,men first and last
0,0,8,2018,0,12,EUROPEAN HEART JOURNAL,5.028161,5.3981628,5.1239638,3.0445225,2.5649493,4.5747108,3.2188759,2.3025851,0,0,.69314718,men first and last,men first and last
0,0,8,2018,0,19,EUROPEAN HEART JOURNAL,4.9100041,3.7841897,5.5254531,2.7725887,2.5649493,5.0562458,3.4339871,0,0,0,.69314718,men first and last,men first and last
0,0,8,2018,0,10,EUROPEAN HEART JOURNAL,3.6149638,5.5529594,4.0430512,2.3025851,1.9459101,3.4965076,1.6094379,.69314718,0,0,0,men first and last,men first and last
0,0,8,2018,0,23,EUROPEAN HEART JOURNAL,4.5716133,4.9972124,4.3040652,1.7917595,2.1972246,3.6375861,1.9459101,2.3978953,0,0,0,men first and last,men first and last
1,0,8,2018,0,27,EUROPEAN HEART JOURNAL,4.3054156,4.7095304,4.8283138,2.3978953,2.5649493,4.2484951,2.7725887,.69314718,0,0,0,mixed gender team,mixed gender team
0,0,8,2018,0,12,EUROPEAN HEART JOURNAL,3.8351419,3.9702919,4.6051702,2.3978953,1.6094379,4.1108737,2.5649493,0,0,0,0,men first and last,men first and last
0,0,9,2018,0,19,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.9655638,4.8675346,4.356709,2.0794415,1.3862944,3.8918202,2.4849067,1.0986123,0,0,0,men first and last,men first and last
0,0,9,2018,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.1141472,3.1780539,4.7004805,2.6390574,2.1972246,4.0430512,2.9957323,0,0,0,0,men first and last,men first and last
,0,9,2018,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.6584203,3.713572,3.0445225,1.3862944,.69314718,2.5649493,1.3862944,1.6094379,0,0,0,,
0,0,9,2018,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.6497147,3.713572,3.2580965,1.3862944,0,2.7725887,1.3862944,0,0,0,0,men first and last,men first and last
0,0,9,2018,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.9365597,2.7725887,3.9120231,2.3978953,1.0986123,2.9957323,2.0794415,3.8286414,0,0,.69314718,men first and last,men first and last
0,0,8,2018,0,14,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.8242841,4.8121843,4.4426513,2.4849067,1.6094379,3.7841897,2.7080503,0,0,0,0,men first and last,men first and last
1,0,10,2018,0,6,JAMA Cardiology,2.3608539,1.9459101,2.9444389,.69314718,1.0986123,2.3978953,1.0986123,0,0,0,0,mixed gender team,mixed gender team
0,0,10,2018,0,10,JAMA Cardiology,4.0315824,3.583519,4.5325994,2.4849067,1.6094379,3.713572,3.0445225,0,0,0,.69314718,men first and last,men first and last
1,0,10,2018,0,26,JAMA Cardiology,3.9899096,4.4773369,4.0073333,1.9459101,1.3862944,3.2958369,1.9459101,1.0986123,0,0,.69314718,mixed gender team,mixed gender team
0,1,8,2018,0,10,EUROPEAN HEART JOURNAL,5.6600394,3.4965076,5.0498562,1.6094379,1.9459101,4.7874918,2.5649493,3.2188759,0,0,1.3862944,mixed gender team,mixed gender team
1,1,8,2018,0,64,EUROPEAN HEART JOURNAL,2.5257287,3.8066626,2.8903718,1.9459101,0,2.3978953,.69314718,0,0,0,0,women first and last,women first and last
0,0,8,2018,0,6,EUROPEAN HEART JOURNAL,3.3945084,3.0910425,3.9702919,2.5649493,1.3862944,3.1354942,2.1972246,0,0,0,0,men first and last,men first and last
1,0,8,2018,0,36,EUROPEAN HEART JOURNAL,3.7400477,3.9702919,4.4773369,2.5649493,1.6094379,3.713572,2.8332133,0,0,0,0,mixed gender team,mixed gender team
0,0,8,2018,0,26,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.3736567,5.0106354,5.7397928,3.4965076,2.5649493,5.1416636,3.6375861,2.1972246,.69314718,0,0,men first and last,men first and last
0,0,9,2018,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.8825941,3.5553482,3.4339871,1.3862944,1.0986123,2.9444389,1.3862944,2.3025851,0,0,0,men first and last,men first and last
1,1,9,2018,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.7227666,4.2341065,2.1972246,.69314718,0,1.9459101,.69314718,0,0,0,0,women first and last,women first and last
0,0,9,2018,0,4,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.513037,1.7917595,3.4965076,1.6094379,.69314718,2.8903718,1.7917595,1.3862944,0,0,0,men first and last,men first and last
1,1,9,2018,0,7,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.8640801,2.4849067,2.0794415,0,0,1.9459101,.69314718,0,0,0,0,women first and last,women first and last
0,0,9,2018,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.6467545,4.3040652,4.0253515,2.3025851,.69314718,3.5553482,1.7917595,.69314718,0,0,0,men first and last,men first and last
1,1,9,2018,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.4949913,4.1271343,3.6888795,1.9459101,1.0986123,3.2958369,1.7917595,.69314718,0,0,0,women first and last,women first and last
,0,9,2018,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,6.5986233,4.4188404,5.1298985,3.3322046,.69314718,4.5643482,3.2580965,4.4543471,.69314718,1.0986123,1.3862944,,
,1,11,2018,0,5,JAMA Cardiology,3.4688561,3.3322046,3.9889841,2.4849067,.69314718,3.3672957,1.6094379,1.0986123,0,0,0,,
1,1,11,2018,0,9,JAMA Cardiology,3.2939832,2.1972246,3.2958369,1.3862944,1.3862944,2.5649493,.69314718,.69314718,0,0,.69314718,women first and last,women first and last
0,1,9,2018,0,14,EUROPEAN HEART JOURNAL,3.5496173,3.8501475,4.2195077,2.3025851,1.7917595,3.8501475,1.6094379,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2018,0,2,EUROPEAN HEART JOURNAL,2.5952547,1.0986123,3.1780539,1.6094379,1.3862944,2.5649493,1.6094379,0,0,0,0,men first and last,men first and last
0,0,9,2018,0,12,EUROPEAN HEART JOURNAL,3.6686769,3.6635616,4.2626801,2.3025851,1.7917595,3.4657359,2.3025851,.69314718,0,0,0,men first and last,men first and last
0,0,10,2018,0,23,JAMA Cardiology,3.5055573,3.7612002,4.0430512,2.1972246,.69314718,3.2958369,2.3025851,.69314718,0,0,0,men first and last,men first and last
0,1,9,2018,0,14,EUROPEAN HEART JOURNAL,3.894877,4.4426513,4.7449322,3.1780539,2.0794415,3.9889841,2.3978953,0,0,0,0,mixed gender team,mixed gender team
1,0,9,2018,0,10,EUROPEAN HEART JOURNAL,5.0968132,3.6888795,5.2522736,2.9957323,2.6390574,4.7535901,3.1780539,2.3025851,0,0,0,mixed gender team,mixed gender team
0,0,9,2018,0,18,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.2208738,3.3322046,3.4657359,1.0986123,.69314718,3.0445225,1.7917595,.69314718,0,0,0,men first and last,men first and last
0,0,9,2018,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.1412282,3.5263605,4.1271343,1.9459101,.69314718,3.7376697,2.3025851,1.3862944,0,0,.69314718,men first and last,men first and last
,0,9,2018,0,16,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.4610374,3.2580965,3.6109178,1.0986123,1.3862944,3.0910425,2.0794415,.69314718,0,0,0,,
0,0,9,2018,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.9090185,2.7725887,4.1108737,1.7917595,0,3.8066626,2.0794415,1.0986123,0,0,0,men first and last,men first and last
0,0,9,2018,0,7,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.4699993,4.2195077,5.9107966,3.5263605,2.4849067,5.484797,3.9889841,.69314718,.69314718,0,1.3862944,men first and last,men first and last
0,0,7,2018,0,18,EUROPEAN HEART JOURNAL,3.7268975,4.0775375,3.7612002,1.6094379,1.3862944,3.4011974,1.0986123,1.0986123,0,.69314718,0,men first and last,men first and last
0,0,1,2018,0,28,EUROPEAN HEART JOURNAL,3.2406373,2.0794415,3.6109178,1.9459101,1.7917595,2.8332133,1.3862944,.69314718,0,0,0,men first and last,men first and last
0,0,9,2018,0,18,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.1884167,4.2626801,3.2958369,.69314718,1.0986123,2.9444389,1.3862944,.69314718,0,0,0,men first and last,men first and last
0,1,9,2018,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.7212954,3.0445225,3.2958369,.69314718,.69314718,3.0910425,1.0986123,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2018,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.0130808,2.3025851,3.0910425,.69314718,0,2.9444389,.69314718,.69314718,0,0,0,men first and last,men first and last
1,1,9,2018,0,5,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.914021,4.1588831,4.0430512,1.6094379,1.0986123,3.583519,2.4849067,1.0986123,0,0,0,women first and last,women first and last
0,1,9,2018,0,16,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.384165,3.8066626,3.1780539,1.0986123,1.0986123,2.7725887,.69314718,0,0,0,0,mixed gender team,mixed gender team
1,0,9,2018,0,2,EUROPEAN HEART JOURNAL,3.8774316,1.0986123,2.6390574,1.3862944,1.0986123,2.1972246,0,1.7917595,0,0,0,mixed gender team,mixed gender team
0,,9,2018,0,19,EUROPEAN HEART JOURNAL,4.4618769,4.4543471,4.9052749,2.7080503,1.9459101,4.3307333,3.4011974,.69314718,0,1.0986123,0,,
0,1,9,2018,0,13,EUROPEAN HEART JOURNAL,3.0842009,4.3307333,3.1354942,1.7917595,1.0986123,2.3978953,0,.69314718,.69314718,0,0,mixed gender team,mixed gender team
0,0,9,2018,0,16,EUROPEAN HEART JOURNAL,2.6497147,3.1354942,3.3672957,2.1972246,1.6094379,2.6390574,1.3862944,0,0,0,0,men first and last,men first and last
,0,9,2018,0,23,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.7830527,5.2832036,4.4543471,1.9459101,2.0794415,3.871201,2.5649493,0,.69314718,0,0,,
,0,9,2018,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.4473839,4.2626801,4.3694477,.69314718,.69314718,3.4011974,1.9459101,3.6635616,0,0,0,,
0,0,9,2018,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.6672058,5.0562458,4.4886365,2.6390574,2.1972246,3.8286414,2.5649493,2.0794415,0,0,.69314718,men first and last,men first and last
0,1,9,2018,0,19,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.2031989,3.9889841,4.7184987,2.8903718,2.1972246,4.0253515,2.7080503,.69314718,0,0,0,mixed gender team,mixed gender team
0,0,9,2018,0,23,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.5533504,5.4116459,4.8202815,2.5649493,2.1972246,4.0943446,2.9957323,1.6094379,0,0,0,men first and last,men first and last
0,0,9,2018,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.3877745,3.2188759,1.7917595,0,0,1.6094379,0,1.7917595,.69314718,0,0,men first and last,men first and last
0,1,10,2018,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.2168739,3.3322046,3.4339871,1.3862944,0,3.1354942,1.0986123,.69314718,0,0,0,mixed gender team,mixed gender team
0,1,10,2018,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.8887544,2.4849067,3.1354942,1.3862944,1.0986123,2.6390574,1.3862944,1.6094379,0,0,0,mixed gender team,mixed gender team
0,0,10,2018,0,20,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.8753591,3.6109178,4.4067192,2.7080503,2.0794415,3.8066626,2.6390574,0,0,0,0,men first and last,men first and last
1,0,10,2018,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.1254511,4.9767337,5.749393,3.6888795,2.3025851,5.09375,3.9512436,0,0,0,0,mixed gender team,mixed gender team
0,1,10,2018,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.148675,4.1588831,4.8121843,2.9444389,1.7917595,4.2484951,2.8903718,0,0,0,0,mixed gender team,mixed gender team
0,0,11,2018,0,14,JAMA Cardiology,4.010963,2.8903718,3.7841897,0,1.0986123,3.4965076,1.3862944,1.7917595,0,0,0,men first and last,men first and last
0,0,9,2018,0,23,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.0310912,5.521461,5.2626901,3.2580965,2.0794415,4.6634393,3.0910425,2.3978953,.69314718,0,0,men first and last,men first and last
0,0,11,2018,0,17,JAMA Cardiology,4.6274991,3.9889841,4.8121843,3.0445225,1.9459101,4.1588831,2.8332133,1.6094379,.69314718,0,.69314718,men first and last,men first and last
0,0,10,2018,0,25,JAMA Cardiology,4.9172473,3.8066626,4.5747108,2.8332133,1.7917595,3.9120231,2.8332133,2.4849067,0,0,1.6094379,men first and last,men first and last
0,0,8,2018,0,3,EUROPEAN HEART JOURNAL,0,1.7917595,0,0,0,0,0,0,0,0,0,men first and last,men first and last
1,0,11,2018,0,37,JAMA Cardiology,5.0466456,4.7095304,5.5451775,3.4965076,2.8332133,4.8598123,3.583519,1.6094379,0,0,.69314718,mixed gender team,mixed gender team
0,1,10,2018,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.3053327,3.583519,4.9698133,3.4339871,1.7917595,4.2766662,2.8903718,2.9444389,0,0,1.6094379,mixed gender team,mixed gender team
0,0,10,2018,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.9285235,3.0910425,3.1780539,2.0794415,0,2.3025851,1.6094379,.69314718,0,0,0,men first and last,men first and last
0,1,10,2018,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.4091554,3.4965076,4.6539602,2.3025851,1.6094379,4.2766662,2.7080503,1.3862944,0,0,0,mixed gender team,mixed gender team
1,0,10,2018,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.2523105,3.9702919,3.7612002,1.6094379,1.0986123,3.3322046,1.9459101,0,0,0,0,mixed gender team,mixed gender team
1,0,10,2018,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.0474277,2.5649493,3.3322046,1.3862944,0,2.9444389,1.6094379,1.9459101,0,0,0,mixed gender team,mixed gender team
0,0,10,2018,0,39,EUROPEAN HEART JOURNAL,4.7945499,4.2766662,5.4638319,3.0445225,2.0794415,4.9972124,3.3322046,.69314718,0,0,0,men first and last,men first and last
0,1,8,2018,0,20,CIRCULATION,4.3660245,5.572154,4.7957907,3.1354942,2.0794415,3.9512436,1.9459101,1.0986123,0,.69314718,.69314718,mixed gender team,mixed gender team
0,0,11,2018,0,15,JAMA Cardiology,4.8208618,3.4965076,3.9120231,1.9459101,1.7917595,3.1780539,2.0794415,2.7080503,0,0,1.0986123,men first and last,men first and last
0,0,10,2018,0,25,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.8322635,5.9215784,6.0935698,4.6913481,2.5649493,4.9836068,3.4657359,3.1354942,.69314718,0,.69314718,men first and last,men first and last
1,,10,2018,0,14,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.4420629,3.2958369,5.0498562,2.8903718,2.3025851,4.5108595,2.9957323,.69314718,0,0,0,,
0,0,10,2018,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.2031989,3.0910425,3.7376697,.69314718,.69314718,3.2958369,1.6094379,2.1972246,0,0,0,men first and last,men first and last
0,0,10,2018,0,25,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.6446795,4.4308167,5.521461,3.3672957,2.3025851,4.4998097,3.0910425,1.0986123,0,0,.69314718,men first and last,men first and last
0,1,10,2018,0,21,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.74084,3.6375861,2.5649493,.69314718,.69314718,2.3025851,0,.69314718,0,0,0,mixed gender team,mixed gender team
0,0,11,2018,0,26,EUROPEAN HEART JOURNAL,3.969348,4.7449322,4.2484951,1.6094379,1.7917595,3.7376697,2.4849067,1.0986123,0,0,0,men first and last,men first and last
0,0,10,2018,0,15,EUROPEAN HEART JOURNAL,3.7588718,4.7621741,4.4886365,1.6094379,1.9459101,3.9889841,2.7080503,0,0,0,0,men first and last,men first and last
0,0,10,2018,0,19,JAMA Cardiology,4.3798494,3.583519,4.2341065,2.1972246,1.3862944,3.4657359,2.3978953,1.7917595,0,0,1.0986123,men first and last,men first and last
0,0,10,2018,0,8,JAMA Cardiology,3.8655601,3.7612002,3.8066626,2.1972246,1.3862944,3.0445225,1.3862944,1.0986123,0,.69314718,.69314718,men first and last,men first and last
0,0,10,2018,0,18,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.8110971,3.9318256,4.2766662,2.4849067,1.6094379,3.6109178,1.7917595,.69314718,.69314718,0,0,men first and last,men first and last
0,1,10,2018,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.8325815,3.2188759,1.9459101,.69314718,.69314718,1.0986123,1.0986123,0,0,0,0,mixed gender team,mixed gender team
0,0,10,2018,0,18,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.6230068,4.2046928,3.8286414,1.9459101,.69314718,3.4965076,1.6094379,.69314718,0,0,0,men first and last,men first and last
0,0,10,2018,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.2348309,3.9889841,4.5849676,2.3025851,1.9459101,4.1588831,2.6390574,1.0986123,0,0,0,men first and last,men first and last
0,0,10,2018,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.9272537,4.8751974,5.3981628,3.3322046,2.4849067,4.6913481,3.3672957,2.1972246,0,0,0,men first and last,men first and last
